Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,GranularPredictions,Predictions,GroundTruth
SARSA,pro6_bde_p1,0.8,0.0001,0.1,0.0,1.0,0,1.0,0.1,Focused,p1,,,
SARSA,pro4_bce_p1,0.8,0.0001,0.9,0.0,1.0,0,1.0,0.05,Focused,p1,,,
SARSA,pro11_bcf_p1,0.8,0.1,0.5,0.0,0.7777777777777778,0,1.0,0.1,Focused,p1,,,
SARSA,pro27_bcf_p1,0.8,0.1,0.99,0.0,0.9130434782608696,0,1.0,0.05,Focused,p1,,,
SARSA,stu14_bcf_p1,0.8,0.0001,0.8,0.0,0.8333333333333334,0,1.0,0.1,Focused,p1,,,
SARSA,stu19_bde_p1,0.8,0.0001,0.1,0.0,0.8,0,1.0,0.05,Focused,p1,,,
SARSA,stu20_bdf_p1,0.8,0.1,0.8,0.0,0.5,0,1.0,0.5,Focused,p1,,,
SARSA,pro7_bde_p1,0.8,0.1,0.1,0.0,0.7272727272727273,0,1.0,0.1,Focused,p1,,,
SARSA,stu18_bde_p1,0.8,0.001,0.9,0.0,0.6666666666666666,0,1.0,0.5,Focused,p1,,,
SARSA,stu12_bdf_p1,0.8,0.5,0.9,0.0,0.4615384615384615,0,1.0,0.05,Focused,p1,,,
SARSA,stu28_bde_p1,0.8,0.001,0.1,0.0,0.8,0,1.0,0.05,Focused,p1,,,
SARSA,pro2_bce_p1,0.8,0.0001,0.5,0.0,0.6896551724137931,0,1.0,0.1,Focused,p1,,,
SARSA,stu32_bce_p1,0.8,0.001,0.99,0.0,0.4285714285714285,0,1.0,0.5,Focused,p1,,,
SARSA,stu27_bdf_p1,0.8,0.001,0.1,0.0,0.8,0,1.0,0.1,Focused,p1,,,
SARSA,stu23_bdf_p1,0.8,0.5,0.5,0.0,0.5,0,1.0,0.05,Focused,p1,,,
SARSA,stu22_bde_p1,0.8,0.5,0.1,0.0,0.7692307692307693,0,1.0,0.05,Focused,p1,,,
SARSA,stu8_bce_p1,0.8,0.0001,0.9,0.0,1.0,0,1.0,0.05,Focused,p1,,,
SARSA,stu1_bce_p1,0.8,0.5,0.2,0.0,0.7083333333333334,0,1.0,0.05,Focused,p1,,,
SARSA,stu9_bcf_p1,0.8,0.5,0.1,0.0,1.0,0,1.0,0.05,Focused,p1,,,
SARSA,stu2_bce_p1,0.8,0.5,0.1,0.0,0.7222222222222222,0,1.0,0.05,Focused,p1,,,
SARSA,stu40_bdf_p1,0.8,0.001,0.8,0.0,0.875,0,1.0,0.1,Focused,p1,,,
SARSA,stu33_bce_p1,0.8,0.5,0.8,0.0,1.0,0,1.0,0.05,Focused,p1,,,
SARSA,stu16_bcf_p1,0.8,0.1,0.05,0.0,0.6,0,1.0,0.05,Focused,p1,,,
SARSA,stu5_bcf_p1,0.8,0.0001,0.5,0.0,0.6923076923076923,0,1.0,0.1,Focused,p1,,,
SARSA,stu34_bcf_p1,0.8,0.01,0.2,0.0,0.7142857142857143,0,1.0,0.1,Focused,p1,,,
SARSA,stu35_bde_p1,0.8,0.0001,0.99,0.0,0.631578947368421,0,1.0,0.05,Focused,p1,,,
WSLS,pro10_bdf_p1,0.8,0.0,0.0,,0.5,"[None, None, None]",,,Focused,p1,,,
WSLS,pro11_bcf_p1,0.8,0.0,0.0,,0.3888888888888889,"[None, None, None]",,,Focused,p1,,,
WSLS,pro12_bdf_p1,0.8,0.0,0.0,,0.2666666666666666,"[None, None, None]",,,Focused,p1,,,
WSLS,pro14_bdf_p1,0.8,0.0,0.0,,0.375,"[None, None, None]",,,Focused,p1,,,
WSLS,pro16_bce_p1,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p1,,,
WSLS,pro19_bcf_p1,0.8,0.0,0.0,,0.2307692307692307,"[None, None, None]",,,Focused,p1,,,
WSLS,pro1_bcf_p1,0.8,0.0,0.0,,0.1666666666666666,"[None, None, None]",,,Focused,p1,,,
WSLS,pro26_bde_p1,0.8,0.0,0.0,,0.2727272727272727,"[None, None, None]",,,Focused,p1,,,
WSLS,pro27_bcf_p1,0.8,0.0,0.0,,0.2608695652173913,"[None, None, None]",,,Focused,p1,,,
WSLS,pro28_bce_p1,0.8,0.0,0.0,,0.2857142857142857,"[None, None, None]",,,Focused,p1,,,
WSLS,pro2_bce_p1,0.8,0.0,0.0,,0.3448275862068966,"[None, None, None]",,,Focused,p1,,,
WSLS,pro30_bde_p1,0.8,0.0,0.0,,0.1428571428571428,"[None, None, None]",,,Focused,p1,,,
WSLS,pro32_bdf_p1,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p1,,,
WSLS,pro4_bce_p1,0.8,0.0,0.0,,0.4285714285714285,"[None, None, None]",,,Focused,p1,,,
WSLS,pro6_bde_p1,0.8,0.0,0.0,,0.5,"[None, None, None]",,,Focused,p1,,,
WSLS,pro7_bde_p1,0.8,0.0,0.0,,0.1818181818181818,"[None, None, None]",,,Focused,p1,,,
WSLS,stu12_bdf_p1,0.8,0.0,0.0,,0.2307692307692307,"[None, None, None]",,,Focused,p1,,,
WSLS,stu14_bcf_p1,0.8,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,Focused,p1,,,
WSLS,stu16_bcf_p1,0.8,0.0,0.0,,0.2571428571428571,"[None, None, None]",,,Focused,p1,,,
WSLS,stu18_bde_p1,0.8,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,Focused,p1,,,
WSLS,stu19_bde_p1,0.8,0.0,0.0,,0.0,"[None, None, None]",,,Focused,p1,,,
WSLS,stu1_bce_p1,0.8,0.0,0.0,,0.3333333333333333,"[None, None, None]",,,Focused,p1,,,
WSLS,stu20_bdf_p1,0.8,0.0,0.0,,0.5,"[None, None, None]",,,Focused,p1,,,
WSLS,stu22_bde_p1,0.8,0.0,0.0,,0.3846153846153846,"[None, None, None]",,,Focused,p1,,,
WSLS,stu23_bdf_p1,0.8,0.0,0.0,,0.0833333333333333,"[None, None, None]",,,Focused,p1,,,
WSLS,stu27_bdf_p1,0.8,0.0,0.0,,0.2,"[None, None, None]",,,Focused,p1,,,
WSLS,stu28_bde_p1,0.8,0.0,0.0,,0.2,"[None, None, None]",,,Focused,p1,,,
WSLS,stu2_bce_p1,0.8,0.0,0.0,,0.2777777777777778,"[None, None, None]",,,Focused,p1,,,
WSLS,stu32_bce_p1,0.8,0.0,0.0,,0.2857142857142857,"[None, None, None]",,,Focused,p1,,,
WSLS,stu33_bce_p1,0.8,0.0,0.0,,0.35,"[None, None, None]",,,Focused,p1,,,
WSLS,stu34_bcf_p1,0.8,0.0,0.0,,0.4285714285714285,"[None, None, None]",,,Focused,p1,,,
WSLS,stu35_bde_p1,0.8,0.0,0.0,,0.2105263157894736,"[None, None, None]",,,Focused,p1,,,
WSLS,stu40_bdf_p1,0.8,0.0,0.0,,0.25,"[None, None, None]",,,Focused,p1,,,
WSLS,stu5_bcf_p1,0.8,0.0,0.0,,0.0769230769230769,"[None, None, None]",,,Focused,p1,,,
WSLS,stu8_bce_p1,0.8,0.0,0.0,,0.5,"[None, None, None]",,,Focused,p1,,,
WSLS,stu9_bcf_p1,0.8,0.0,0.0,,0.6666666666666666,"[None, None, None]",,,Focused,p1,,,
