user,algorithm,threshold,y_pred,y_true
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,modify-2
pro21_ade_p4,G,0.1,modify-1,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-3
pro21_ade_p4,G,0.1,modify-1,modify-2
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,modify-1,same
pro21_ade_p4,G,0.1,modify-3,same
pro21_ade_p4,G,0.1,modify-1,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-1
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,modify-2
pro21_ade_p4,G,0.1,same,modify-2
pro21_ade_p4,G,0.1,same,modify-2
pro21_ade_p4,G,0.1,same,modify-2
pro21_ade_p4,G,0.1,modify-1,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.1,same,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-3,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-3,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-3,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-3,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-1,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-3,modify-2
pro21_ade_p4,G,0.2,modify-3,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-3,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,modify-1
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,modify-2,modify-2
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-3,modify-3
pro21_ade_p4,G,0.2,modify-3,modify-2
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,modify-3,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,modify-2,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-1
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-1,modify-2
pro21_ade_p4,G,0.2,same,modify-2
pro21_ade_p4,G,0.2,modify-1,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.2,same,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-3,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-3,modify-2
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,modify-3,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,modify-1,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-2,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,modify-2,modify-2
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-3,modify-1
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,modify-1
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,modify-3
pro21_ade_p4,G,0.3,modify-3,modify-2
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-2,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-3,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-1
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,modify-2
pro21_ade_p4,G,0.3,same,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.3,modify-1,same
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-1,modify-1
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-2,modify-1
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-1,modify-1
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,modify-2,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-1,modify-1
pro21_ade_p4,G,0.4,modify-1,modify-2
pro21_ade_p4,G,0.4,modify-1,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,modify-3,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-2,modify-1
pro21_ade_p4,G,0.4,modify-2,modify-1
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-2,modify-1
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-3,modify-1
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-3,same
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,modify-1
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,same,modify-2
pro21_ade_p4,G,0.4,modify-1,modify-2
pro21_ade_p4,G,0.4,modify-2,modify-2
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,modify-1,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,modify-2,same
pro21_ade_p4,G,0.4,same,same
pro21_ade_p4,G,0.4,same,same
